slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-07-28-rwanda-minict-3g-2g-network-sunset,Rwanda to switch off 3G networks on 30 June 2027,"Ministry of ICT and Innovation (MINICT), Republic of Rwanda",,2026-07-28,day,RWA,infra.connect; gov.policy; include.access; include.divides,minict-rwanda; rura-rwanda; mtn-rwanda; airtel-rwanda,,full,False,,800,2026-07-30,https://www.minict.gov.rw/news-detail/rwanda-to-switch-off-3g-networks-on-30-june-2027
2026-07-28-mtn-asante-leo-satellites-device-affordability-licence-passporting,"MTN's Ebenezer Asante on LEO Satellites, Inclusion, and Building a Borderless African Digital Economy",Tech Africa News,,2026-07-28,day,ZMB; ZAF; GHA; RWA; KEN; XAF,infra.connect; include.divides; gov.legislate; gov.regional; dpi.pay,mtn-group,sovereignty,full,False,,975,2026-07-28,https://techafricanews.com/2026/07/28/mtns-ebenezer-asante-on-leo-satellites-inclusion-and-building-a-borderless-african-digital-economy/
2026-07-28-how-african-governments-are-regulating-ai,"How African Governments Are Regulating AI, And Who Is Getting It Right",TechTrends Africa,,2026-07-28,day,RWA; NGA; KEN; EGY; MUS; ZAF; XAF,tech.ai; gov.policy; gov.legislate; gov.regional,african-union; rura; ndpc; oecd,sovereignty,full,False,,1169,2026-07-30,https://techtrends.africa/how-african-governments-are-regulating-ai-and-who-is-getting-it-right/
2026-07-27-young-voices-shaping-rwandas-digital-future,Young voices seek a greater role in shaping Rwanda's digital future,Rwanda Inspirer,Elias Hakizimana,2026-07-27,day,RWA,gov.discourse; include.divides; tech.ai,rwyigf; rwigf; isoc-rwanda; techscholars,,full,False,,663,2026-07-31,https://rwandainspirer.com/young-voices-seek-a-greater-role-in-shaping-rwandas-digital-future/
2026-07-27-rwanda-unifies-digital-payments-national-launch-ekash,Rwanda unifies digital payments with national launch of eKash,African Business,,2026-07-27,day,RWA,dpi.pay; dpi.exchange; include.access,national-bank-of-rwanda; rswitch-rwanda; africanenda; ekash; bank-of-kigali,,full,False,,685,2026-07-31,https://african.business/2026/07/innov-africa-deals/rwanda-unifies-digital-payments-with-national-launch-of-ekash
2026-07-27-ktpress-nisr-establishment-census-women-urban-enterprises,"Rwandan Women Overtake Men in Managing Urban Enterprises, New Census Shows",KT Press,,2026-07-27,day,RWA,data.statistics; tech.industry,nisr,,full,False,,664,2026-07-30,https://www.ktpress.rw/2026/07/rwandan-women-overtake-men-in-managing-urban-enterprises-new-census-shows/
2026-07-25-newtimes-rwanda-institute-of-computing,New Institute of Computing to train next generation of tech leaders,The New Times,,2026-07-25,day,RWA,capacity.training; tech.ai; infra.cybersec,university-of-rwanda; rwanda-institute-of-computing; rwanda-coding-academy,,full,False,,211,2026-07-30,https://www.newtimes.co.rw/article/37660/news/technology/new-institute-of-computing-to-train-next-generation-of-tech-leaders
2026-07-24-the-last-colony-ktpress-ai-sovereignty,The Last Colony,KT Press,James Kaliisa,2026-07-24,day,RWA; XEA,gov.discourse; tech.ai; infra.store,,sovereignty; colonialism,full,False,,578,2026-07-31,https://www.ktpress.rw/2026/07/the-last-colony/
2026-07-23-tbi-rwanda-health-data,How Rwanda Is Using Data to Deliver Better Health Care,Tony Blair Institute,,2026-07-23,day,RWA,dpi.mis; tech.ai,tony-blair-institute; nhic-rwanda,,full,False,,962,2026-07-23,https://institute.global/insights/public-services/how-rwanda-is-using-data-to-deliver-better-health-care
2026-07-22-norebase-state-of-expansions-report,"Norebase report finds Nigeria, Rwanda among Africa's fastest incorporation markets",TechCabal,,2026-07-22,day,XAF; NGA; RWA,dpi.registry; dpi.govtech,norebase; corporate-affairs-commission-nigeria; rwanda-development-board,,full,False,,635,2026-07-23,https://techcabal.com/2026/07/22/norebase-report-nigeria-rwanda-lead-africas-fastest-incorporation-markets/
2026-07-22-bill-gates-rwanda-dpi-visit,Bill Gates Explores Rwanda's Digital Public Infrastructure and Health Success,Tech Africa News,,2026-07-22,day,RWA,dpi.govtech,gates-foundation,,full,False,,228,2026-07-23,https://techafricanews.com/2026/07/22/bill-gates-explores-rwandas-digital-public-infrastructure-and-health-success/
2026-07-21-rwanda-nhic-health-data-gates,Rwanda Showcases Real-Time Health Data System During Bill Gates Visit,KT Press,,2026-07-21,day,RWA,dpi.mis; tech.ai,gates-foundation; nhic-rwanda,,full,False,,403,2026-07-23,https://www.ktpress.rw/2026/07/rwanda-showcases-real-time-health-data-system-during-bill-gates-visit/
2026-07-21-guinee-rwanda-explorent-nouveaux-projets-e-sante-ia,La Guinée et le Rwanda explorent de nouveaux projets dans l'e-santé et l'IA,wearetech.africa,,2026-07-21,day,GIN; RWA,dpi.govtech; gov.regional; tech.ai; dpi.mis,ministry-digital-economy-guinea; telemo; rwanda-information-society-authority,,full,False,,471,2026-07-21,https://www.wearetech.africa/fr/fils/actualites/tech/la-guinee-et-le-rwanda-explorent-de-nouveaux-projets-dans-l-e-sante-et-l-ia
2026-07-20-south-sudan-e-visa-fee-eac-labour-mobility,South Sudan's $50 e-visa fee threatens East African labour mobility,TechCabal,,2026-07-20,day,SSD; KEN; UGA; RWA; COD; XEA,dpi.govtech; gov.regional; gov.policy,eac; equity-group-holdings,sovereignty,full,False,,479,2026-07-20,https://techcabal.com/2026/07/20/south-sudan-slaps-visa-kenya-rwanda-uganda/
2026-07-20-rwanda-tech-jobs-lfs,Why Tech Is Rwanda's Fastest-Growing Source of New Jobs,KT Press,,2026-07-20,day,RWA,data.statistics; tech.industry,nisr,,full,False,,742,2026-07-23,https://www.ktpress.rw/2026/07/why-tech-is-rwandas-fastest-growing-source-of-new-jobs/
2026-07-16-ekash-regional-payments-editorial-newtimes,eKash is a welcome step towards seamless regional payments,The New Times,The New Times (Editorial),2026-07-16,day,RWA,dpi.pay; gov.regional,ekash,,excerpt,False,,186,2026-07-19,https://www.newtimes.co.rw/article/37448/opinions/editorial/ekash-is-a-welcome-step-towards-seamless-regional-payments
2026-07-15-ekash-nationwide-interoperable-wearetech,Rwanda Launches eKash to Enable Nationwide Instant Interoperable Payments,We Are Tech Africa,Samira Njoya,2026-07-15,day,RWA,dpi.pay; include.access,ekash; national-bank-of-rwanda; africanenda,,full,False,,784,2026-07-19,https://www.wearetech.africa/en/fils-uk/news/tech/rwanda-launches-ekash-to-enable-nationwide-instant-interoperable-payments
2026-07-14-rwanda-bankers-association-ekash-interoperability,A Fully Connected Rwanda: What eKash Interoperability Means for the Future of Financial Inclusion,Rwanda Bankers' Association,,2026-07-14,day,RWA,dpi.pay,ekash; national-bank-of-rwanda; rswitch-rwanda; rwanda-bankers-association,,full,False,,637,2026-08-10,https://rba.rw/a-fully-connected-rwanda-what-ekash-interoperability-means-for-the-future-of-financial-inclusion/
2026-07-14-migrates-retail-payments-ekash-itweb,Rwanda migrates retail payments to eKash,ITWeb Africa,Phyllis Birori,2026-07-14,day,RWA,dpi.pay,ekash; rswitch-rwanda; national-bank-of-rwanda,,full,False,,395,2026-07-19,https://itweb.africa/article/rwanda-migrates-retail-payments-to-ekash/rxP3jqBEnOoMA2ye
2026-07-13 On Leapfrogging - What are we leaping over and where are we landing,"On Leapfrogging: What are we leaping over, and where are we landing?",Global Center on AI Governance (The Algorithmic Review),Uche Ezejiofor,2026-07-13,day,XAF; XSS; RWA; KEN,digital.rural; infra.connect; gov.policy; gov.discourse,global-center-on-ai-governance,sovereignty; colonialism,full,False,,1622,2026-07-15,https://www.globalcenter.ai/the-algorithmic-review/on-leapfrogging-what-are-we-leaping-over-and-where-are-we-landing
2026-07-10-rwanda-egypt-ai-mou-techafricanews,Rwanda and Egypt Deepen AI Cooperation with New Digital Partnership,TechAfrica News,Jennifer Onyeagoro,2026-07-10,day,RWA,tech.ai; gov.regional; finance.mou,paula-ingabire,,full,False,,335,2026-07-19,https://techafricanews.com/2026/07/10/rwanda-and-egypt-deepen-ai-cooperation-with-new-digital-partnership/
2026-07-10-bmj-african-countries-under-pressure-america-first-health-deal,African countries “under pressure” signed Trump’s America First health deal—and few rejected it,BMJ,Abdullahi Tsanni,2026-07-10,day,NGA; KEN; GHA; ZWE; ZAF; ZMB; UGA; ETH; MOZ; RWA; LBR; XAF,gov.protect; dpi.exchange; geopol.usa; dpi.mis,america-first-global-health-strategy; us-state-department; world-health-organization; usaid,sovereignty; colonialism,full,False,,2412,2026-08-08,https://www.bmj.com/content/394/bmj-2026-100192
2026-07-10 New Rwanda-Tanzania Payment Pilot could transform trade across East Africa,New Rwanda-Tanzania Payment Pilot could transform trade across East Africa,Burundi Times,Burundi Times,2026-07-10,day,RWA; TZA; XEA,dpi.pay; gov.regional; dpi.exchange,eac; eac-cross-border-payment-masterplan; tips-tanzania; rswitch-rwanda; world-bank; giz,sovereignty,full,False,,733,2026-07-12,https://www.burunditimes.com/new-rwanda-tanzania-payment-pilot-could-transform-trade-across-east-africa/
2026-07-10 Every country defines identity differently. Can digital public infrastructure bridge those differences,Every country defines identity differently. Can digital public infrastructure bridge those differences?,Digital Impact Alliance (DIAL),Lenah Chacha,2026-07-10,day,XAF; KEN; RWA; UGA,dpi.id; dpi.exchange; gov.regional; gov.protect; gov.discourse,dial; afcfta,sovereignty,full,False,,1090,2026-07-11,https://dial.global/every-country-defines-identity-differently-can-dpi-bridge-those-differences/
"2026-07-09 Seacom plans 25,000km subsea cable from France to Singapore and South Africa","Seacom plans 25,000km subsea cable from France to Singapore and South Africa",DataCenterDynamics,Dan Swinhoe,2026-07-09,day,XAF; ZAF; KEN; TZA; UGA; RWA,infra.connect; tech.ai; finance.new; gov.regional,seacom,sovereignty,full,False,,455,2026-07-10,https://www.datacenterdynamics.com/en/news/seacom-plans-25000km-subsea-cable-from-france-to-singapore-and-south-africa/
2026-07-09 Closing the Adoption Gap - How AI Is Being Built in the Global South,Closing the Adoption Gap: How AI Is Being Built in the Global South,New America,"Akash Kapur, Gillian Rosenberg",2026-07-09,day,XGL; XSS; KEN; NGA; ETH; UGA; RWA; GHA; ZAF,tech.ai; dpi.exchange; capacity.training,new-america,sovereignty,excerpt,False,2026-07-09 Closing the Adoption Gap - How AI Is Being Built in the Global South.pdf,495,2026-07-15,https://www.newamerica.org/insights/closing-the-adoption-gap/
2026-07-06-undp-small-states-big-signals-ai-trust-safety,"Small States, Big Signals: What AI adoption in practice reveals about trust, safety, and AI performance globally",United Nations Development Programme (AI Trust & Safety Re-imagination Programme),"Jennifer Louie, Alexander Hradecky, Keyzom Ngodup Massally, Vaishnavi Jayakumar, Dwayne Carruthers, Romilly Golding, Helin Su Aslan, Xiuzhen Li, Auric Mitra",2026-07-06,day,RWA; XGL,tech.ai; gov.policy; gov.standards; dpi.exchange; include.access,undp,sovereignty,excerpt,False,2026-07-06-undp-small-states-big-signals-ai-trust-safety.pdf,1076,2026-08-03,https://www.undp.org/publications/small-states-big-signals-what-adoption-practice-reveals-about-trust-safety-and-ai-performance-globally
2026-07-05-eastern-province-land-registration-newtimes,"Eastern Province land registration drive delivers titles, reduces disputes",The New Times,Emmanuel Nkangura,2026-07-05,day,RWA,dpi.registry; digital.rural,national-land-authority-rwanda; landesa,,excerpt,False,,247,2026-07-19,https://www.newtimes.co.rw/article/37136/news/rwanda/eastern-province-land-registration-drive-delivers-titles-reduces-disputes
2026-07-03 Kagame co-chairs global AI commission,Kagame co-chairs global AI commission,ITWeb Africa,Phyllis Birori,2026-07-03,day,RWA; XGL,tech.ai; gov.regional,paul-kagame; ai-for-good-global-commission,sovereignty,excerpt,False,,56,2026-07-10,https://itweb.africa/article/kagame-co-chairs-global-ai-commission/Kjlyr7wBke9vk6am
2026-06-30-rwa-2026-28-b9,"Rwanda FY2026/27 — institution 28 MINICT, programme B9 National Identification, appropriated RWF 2 287 611 846","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,dpi.id; dpi.registry; finance.budget,nida-rwanda; minecofin-rwanda,,excerpt,True,,387,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-rwa-2026-28-98,"Rwanda FY2026/27 — institution 28 MINICT, programme 98 Ict For Development, appropriated RWF 4 851 958 667","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,dpi.govtech; infra.connect; finance.budget,rwanda-information-society-authority; minecofin-rwanda,,excerpt,True,,527,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-rwa-2026-14-es,"Rwanda FY2026/27 — institution 14 MINEDUC, programme ES Ict In Education, appropriated RWF 832 894 405","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,capacity.literacy; finance.budget,minecofin-rwanda,,excerpt,True,,333,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-rwa-2026-14-70,"Rwanda FY2026/27 — institution 14 MINEDUC, programme 70 Ict Integration In Education, appropriated RWF 28 956 710 022","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,capacity.literacy; capacity.training; finance.budget,minecofin-rwanda,,excerpt,True,,531,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-rwa-2026-10-52,"Rwanda FY2026/27 — institution 10 MINICOM, programme 52 Economic, Social And Demographic Statistics, appropriated RWF 1 419 073 405","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,data.statistics; finance.budget,nisr; minecofin-rwanda,,excerpt,True,,574,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-rwa-2026-01-fr,"Rwanda FY2026/27 — institution 01 PRESIREP, programme FR Data Protection And Privacy, appropriated RWF 130 000 000","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,gov.protect; finance.budget,minecofin-rwanda,,excerpt,True,,358,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-rwa-2026-01-fq,"Rwanda FY2026/27 — institution 01 PRESIREP, programme FQ Cybersecurity Standards & Skills Development, appropriated RWF 723 676 491","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,infra.cybersec; capacity.training; finance.budget,rwanda-national-cyber-security-authority; minecofin-rwanda,,excerpt,True,,363,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-rwa-2026-01-fp,"Rwanda FY2026/27 — institution 01 PRESIREP, programme FP Cyberspace Protection, appropriated RWF 1 609 000 000","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,infra.cybersec; finance.budget,rwanda-national-cyber-security-authority; minecofin-rwanda,,excerpt,True,,342,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-rwa-2026-01-19,"Rwanda FY2026/27 — institution 01 PRESIREP, programme 19 Science, Technology Innovation And Research Development, appropriated RWF 856 631 975","Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,2026-06-30,day,RWA,tech.innovate; finance.budget,minecofin-rwanda,,excerpt,True,,533,2026-07-27,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/National_Budget/Annual_State_Finance_Laws/2026_to_2027_Original_Annual_Finance_Law/2026-2027_Original_Annual_Finance_Law.pdf
2026-06-30-nisr-establishment-census-2023-gender-thematic-report,Establishment Census 2023 — Gender Thematic Report,National Institute of Statistics of Rwanda (NISR),,2026-06-30,day,RWA,data.statistics; tech.industry,nisr,,excerpt,False,2026-06-30-nisr-establishment-census-2023-gender-thematic-report.pdf,135,2026-07-30,https://statistics.gov.rw/statistical-publications/gender-and-youth/gender/gender-thematic-reports/establishment-census-gender-thematic-report-2023
2026-06-29-rura-ict-sector-statistics-report-q1-2026,ICT Sector Statistics Report as of the First Quarter of the Year 2026,Rwanda Utilities Regulatory Authority,,2026-06-29,day,RWA,data.statistics; dpi.pay; infra.connect; tech.industry,rura-rwanda; mtn-rwanda; airtel-rwanda,,excerpt,False,2026-06-29-rura-ict-sector-statistics-report-q1-2026.pdf,423,2026-07-31,https://www.rura.rw/fileadmin/user_upload/RURA/Documents/Sectors/ICT/Statistics/Quarterly_publication/ICT_Sector_Statistics_Report_as_of_the_First_Quarter_2026.pdf
2026-06-25 Regulating for Africa's future digital economy – A draft agenda to speed things up,Regulating for Africa’s future digital economy – A draft agenda to speed things up,Russell Southwood (Substack),Russell Southwood,2026-06-25,day,XSS; XAF; NGA; GHA; KEN; ZAF; RWA; BFA; SEN,gov.legislate; gov.policy; gov.regional; infra.connect; dpi.pay; include.access; include.divides; tech.ai; gov.discourse,russell-southwood; ncc; bank-of-ghana; gsma; mtn-group,sovereignty,full,False,,3856,2026-07-12,https://russellsouthwood.substack.com/p/regulating-for-africas-future-digital
2026-06-23-digital-id-refugees-biometricupdate,Rwanda's digital ID rollout expands access for refugees,Biometric Update,Ayang Macdonald,2026-06-23,day,RWA,dpi.id; include.access,nida-rwanda,sovereignty,full,False,,942,2026-07-19,https://www.biometricupdate.com/202606/rwandas-digital-id-rollout-expands-access-for-refugees
"2026-06-19 Strategy Ahead of Infrastructure, Part II The Opportunity and the Case for Sequencing","Strategy Ahead of Infrastructure, Part II: The Opportunity and the Case for Sequencing",Anjola Adebowale (Substack),Anjola Adebowale,2026-06-19,day,NGA; RWA; XGL,gov.legislate; infra.store; dpi.pay; tech.ai; gov.policy; gov.discourse,anjola-adebowale; cbn-payments-circular-2026; cbn; mtn-nigeria; africa-data-centres; rwanda-dpi-strategy; national-bank-of-rwanda,sovereignty,full,False,,2399,2026-07-12,https://anjolaadebowale.substack.com/p/strategy-ahead-of-infrastructure
2026-06-17-kayonza-land-correction-28000-titles-realrwanda,"Kayonza: Land correction drive issues over 28,000 titles, cuts boundary wrangles",RealRwanda,"RealRwanda (byline ""Codingest"" — CMS account, not a named reporter)",2026-06-17,day,RWA,dpi.registry; digital.rural,national-land-authority-rwanda; landesa,,full,False,,688,2026-07-20,https://realrwanda.rw/en/kayonza-land-correction-drive-issues-over-28000-titles-cuts-boundary-wrangles
2026-06-17 Priced out of the future Confronting the rising cost of AI in Africa,Priced out of the future: Confronting the rising cost of AI in Africa,The Sun (Nigeria),Ojo Emmanuel Ademola,2026-06-17,day,XAF; NGA; KEN; GHA; ZAF; RWA,tech.ai; include.divides; capacity.research; infra.store; finance.new; geopol.usa; geopol.china; gov.regional,,sovereignty; colonialism,full,False,,1539,2026-07-10,https://thesun.ng/priced-out-of-the-future-confronting-the-rising-cost-of-ai-in-africa/
2026-06-12 Beyond the AI Stack Why Governments Need Dynamic Digital Infrastructure,Beyond the AI Stack: Why Governments Need Dynamic Digital Infrastructure,Anjola Adebowale (anjolaadebowale.substack.com),Anjola Adebowale,2026-06-12,day,KEN; NGA; ZAF; EGY; RWA; XAF,tech.ai; gov.policy; dpi.id; dpi.pay; infra.store; gov.discourse,au-continental-ai-strategy; safaricom; mosip; nimc; cassava-ai-factories; nvidia; microsoft; world-bank; paula-ingabire; anjola-adebowale,sovereignty,full,False,,3658,2026-07-12,https://anjolaadebowale.substack.com/p/beyond-the-ai-stack-why-governments
2026-06-10 Rwanda Launches Dedicated AI Agency to Drive Investment and Innovation,Rwanda Launches Dedicated AI Agency to Drive Investment and Innovation,We Are Tech Africa,,2026-06-10,day,RWA; XEA; XAF,tech.ai; gov.policy; gov.legislate; finance.new; capacity.training; capacity.research,rwanda-national-ai-agency; paula-ingabire,sovereignty,full,False,,410,2026-07-10,https://www.wearetech.africa/en/fils-uk/news/tech/rwanda-launches-dedicated-ai-agency-to-drive-investment-and-innovation
2026-06-09-accelerates-biometric-enrollment-biometricupdate,Rwanda accelerates biometric enrollment ahead of digital ID switch,Biometric Update,Ayang Macdonald,2026-06-09,day,RWA,dpi.id,nida-rwanda,,full,False,,773,2026-07-19,https://www.biometricupdate.com/202606/rwanda-accelerates-biometric-enrollment-ahead-of-digital-id-switch
2026-06-08-hrw-human-rights-assessment-afghs-bilateral-health-agreements,Human Rights Assessment of the 2025-2026 US Bilateral Health Agreements,Human Rights Watch,,2026-06-08,day,ETH; KEN; MOZ; NGA; RWA; LBR; UGA; XAF,gov.protect; finance.mou; dpi.exchange; geopol.usa,human-rights-watch; us-department-of-state; america-first-global-health-strategy,sovereignty,full,False,,3588,2026-08-11,https://www.hrw.org/news/2026/06/08/human-rights-assessment-of-the-2025-2026-us-bilateral-health-agreements
2026-06-08-ai-agency-cabinet-approves-ktpress,Rwanda's AI Ambition Takes Shape as Cabinet Approves New Agency,KT Press,Sam Nkurunziza,2026-06-08,day,RWA,tech.ai; gov.policy; gov.legislate,rwanda-national-ai-agency; paula-ingabire,,full,False,,771,2026-07-19,https://www.ktpress.rw/2026/06/rwandas-ai-ambition-takes-shape-as-cabinet-approves-new-agency/
2026-06-01 Africa's Place in the AI Sovereignty Debate,Africa's Place in the AI Sovereignty Debate,Anjola Adebowale (anjolaadebowale.substack.com),Anjola Adebowale,2026-06-01,month,XAF; KEN; NGA; ZAF; MAR; RWA,tech.ai; infra.store; infra.energy; gov.protect; gov.policy; gov.regional; gov.discourse,au-continental-ai-strategy; afcfta-digital-trade-protocol; smart-africa; mtn-nigeria; mtn-group; microsoft-g42-kenya-datacenter; g42; pax-silica; paula-ingabire; william-ruto; ndpc; microsoft; anjola-adebowale,sovereignty,full,False,,2292,2026-07-12,https://anjolaadebowale.substack.com/p/africas-place-in-the-ai-sovereignty
2026-05-29-hanga-ventures-ignite-fintech-techreview,Rwanda showcases fintech innovation driving financial inclusion through Hanga Ventures Ignite programme,Tech Review Africa,Nana Appiah Acquaye,2026-05-29,day,RWA,tech.innovate; dpi.pay,ministry-ict-innovation-rwanda; hanga-ventures; kayko; save-directly,,full,False,,352,2026-07-19,https://techreviewafrica.com/news/5673/rwanda-showcases-fintech-innovation-driving-financial-inclusion-through-hanga-ventures-ignite-programme
2026-05-29-bsc-oman-data-park-mou-techafricanews,Broadband Systems and Oman Data Park Sign Deal to Expand Rwanda's Digital Infrastructure,TechAfrica News,Joyce Onyeagoro,2026-05-29,day,RWA,infra.store; finance.mou; geopol.gulf,broadband-systems-corporation; oman-data-park,sovereignty,full,False,,314,2026-07-19,https://techafricanews.com/2026/05/29/broadband-systems-and-oman-data-park-sign-deal-to-expand-rwandas-digital-infrastructure/
2026-05-28 Building the same road twice,Building the same road twice,Data Landscapers,,2026-05-28,day,XAF; RWA; GHA; NGA; KEN; MAR,dpi.exchange; gov.regional; gov.standards; gov.policy; dpi.id,bill; data-landscapers; smart-africa; afcfta; african-union,sovereignty,full,False,,407,2026-07-10,https://data-landscapers.com/2026/05/28/building-same-road-twice/
2026-05-26-new-digital-id-you-control-everything-ktpress,"With Rwanda's New Digital ID, You Will Control Everything Anyone Sees",KT Press,Stephen Kamanzi,2026-05-26,day,RWA,dpi.id; gov.protect,nida-rwanda; data-protection-privacy-office-rwanda,sovereignty,full,False,,1007,2026-07-19,https://www.ktpress.rw/2026/05/with-rwandas-new-digital-id-you-will-control-everything-anyone-sees/
2026-05-25 Local Infrastructure Lower Costs How Peering Is Moving the Needle on Internet Affordability,"Local Infrastructure, Lower Costs: How Peering Is Moving the Needle on Internet Affordability",Internet Society,Eliana Fram,2026-05-25,day,XAF; BFA; UGA; KEN; RWA; XSS,infra.connect; include.access; gov.standards,internet-society; afrinic,sovereignty,full,False,,1386,2026-07-14,https://www.internetsociety.org/blog/2026/05/local-infrastructure-lower-costs-how-peering-is-moving-the-needle-on-internet-affordability/
2026-05-21 Pushing back from Big Tech Africa's hard road to AI sovereignty,Pushing back from Big Tech: Africa's hard road to AI sovereignty,Rest of World,Ananya Bhattacharya & Munira Mutaher,2026-05-21,day,NGA; KEN; EGY; ZAF; RWA; GHA; ZMB; MAR; XAF; XSS,tech.ai; infra.store; gov.policy; geopol.usa; geopol.china; capacity.training; data.statistics; gov.discourse,microsoft; google; meta; nvidia; cassava-technologies; g42; oracle; anthropic; smart-africa; african-union,sovereignty; colonialism,full,False,,879,2026-07-11,https://restofworld.org/2026/africa-ai-sovereignty-big-tech/
2026-05-21 AI for Good Global Commission,AI for Good Global Commission,ITU (AI for Good),,2026-05-21,day,RWA; XGL,tech.ai; gov.regional,ai-for-good-global-commission; paul-kagame,sovereignty,full,False,,230,2026-07-10,https://commission.aiforgood.itu.int/
2026-05-20-transunion-africa-h1-2026-top-fraud-trends,H1 2026 Update: Top Fraud Trends,TransUnion Africa,,2026-05-20,day,BWA; KEN; NAM; RWA; ZAF; ZMB; XSS,infra.cybersec; gov.protect,transunion,,excerpt,False,,508,2026-08-09,https://www.transunionafrica.com/fraud-trends/reports/2026-h1-top-fraud-trends
2026-05-18 Africa’s Digital Economy Is Expanding Faster than Its Privacy Protections,Africa’s Digital Economy Is Expanding Faster than Its Privacy Protections,Unwanted Witness,Dia Michelle Bua,2026-05-18,day,XAF; KEN; NGA; UGA; MUS; GHA; BWA; RWA; TZA; ZWE,gov.protect; gov.legislate; dpi.pay; tech.ai; include.access,unwanted-witness; privacy-scorecard-report; meta; google; malabo-convention,sovereignty; colonialism,full,False,,1427,2026-07-14,https://www.unwantedwitness.org/africas-digital-economy-is-expanding-faster-than-its-privacy-protections/
2026-05-15 Africa–Europe Cooperation on AI Governance Report,Africa–Europe Cooperation on AI Governance,The Lawyers Hub (supported by AFD),The Lawyers Hub (Africa AI Policy Lab),2026-05-15,month,XAF; KEN; ZAF; NGA; RWA; ZWE; GHA; XEA,tech.ai; gov.protect; gov.regional; geopol.eu; capacity.training; finance.new; gov.policy,lawyers-hub; au-continental-ai-strategy; eu-ai-act; popia; information-regulator-south-africa; ndpc,sovereignty; colonialism,full,False,,281,2026-07-14,https://www.lawyershub.org/news/post/africa-forward-summit-2026-launching-the-africa-europe-ai-governance-report
2026-05-15 African Commission Highlighting pressures on civic space in Kenya and Rwanda,African Commission: Highlighting pressures on civic space in Kenya and Rwanda,ARTICLE 19,ARTICLE 19 Eastern Africa,2026-05-15,month,KEN; RWA; XEA,gov.protect; infra.cybersec; gov.legislate; include.divides,article-19; african-commission,,full,False,,583,2026-07-14,https://www.article19.org/resources/african-commission-highlighting-pressures-on-civic-space-in-kenya-and-rwanda/
2026-05-14-strengthens-fintech-hub-role-itweb,Rwanda strengthens African fintech hub role,ITWeb Africa,Phyllis Birori,2026-05-14,day,RWA,dpi.pay; tech.innovate,paula-ingabire,,full,False,,431,2026-07-19,https://itweb.africa/article/rwanda-strengthens-african-fintech-hub-role/kYbe9MXba5bvAWpG
